,label_file,bit8_folder,bit8_path,mask_folder,mask_path,img_path,img_folder,img_subfolder,img_file,mask_max
542,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1486.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1486.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1486.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1486.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1486.tif,150
543,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img663.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img663.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img663.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img663.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img663.tif,150
544,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img549.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img549.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img549.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img549.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img549.tif,150
545,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img920.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img920.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img920.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img920.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img920.tif,150
546,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1172.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1172.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1172.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1172.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1172.tif,150
547,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1229.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1229.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1229.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1229.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1229.tif,150
548,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img360.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img360.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img360.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img360.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img360.tif,150
549,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1542.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1542.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1542.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1542.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1542.tif,150
550,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img823.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img823.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img823.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img823.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img823.tif,150
551,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img426.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img426.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img426.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img426.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img426.tif,150
552,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img316.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img316.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img316.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img316.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img316.tif,150
553,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1401.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1401.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1401.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1401.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1401.tif,150
554,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img929.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img929.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img929.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img929.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img929.tif,150
555,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img130.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img130.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img130.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img130.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img130.tif,150
556,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1293.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1293.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1293.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1293.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1293.tif,150
557,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img546.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img546.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img546.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img546.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img546.tif,150
558,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img172.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img172.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img172.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img172.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img172.tif,150
559,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img563.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img563.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img563.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img563.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img563.tif,150
560,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img869.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img869.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img869.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img869.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img869.tif,150
561,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1260.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1260.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1260.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1260.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1260.tif,150
562,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img34.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img34.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img34.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img34.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img34.tif,150
563,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img603.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img603.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img603.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img603.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img603.tif,150
564,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img432.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img432.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img432.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img432.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img432.tif,150
565,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img399.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img399.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img399.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img399.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img399.tif,150
566,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1194.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1194.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1194.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1194.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1194.tif,150
567,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1524.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1524.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1524.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1524.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1524.tif,150
568,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img145.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img145.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img145.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img145.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img145.tif,150
569,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img225.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img225.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img225.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img225.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img225.tif,150
570,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img290.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img290.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img290.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img290.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img290.tif,150
571,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img481.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img481.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img481.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img481.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img481.tif,150
572,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img402.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img402.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img402.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img402.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img402.tif,150
573,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img77.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img77.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img77.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img77.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img77.tif,150
574,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1062.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1062.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1062.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1062.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1062.tif,150
575,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1634.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1634.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1634.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1634.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1634.tif,150
576,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img673.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img673.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img673.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img673.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img673.tif,150
577,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img998.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img998.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img998.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img998.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img998.tif,150
578,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1627.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1627.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1627.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1627.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1627.tif,150
579,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img851.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img851.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img851.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img851.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img851.tif,150
580,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img276.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img276.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img276.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img276.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img276.tif,150
581,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img322.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img322.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img322.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img322.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img322.tif,150
582,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img775.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img775.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img775.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img775.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img775.tif,150
583,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1409.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1409.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1409.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1409.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1409.tif,150
584,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img229.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img229.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img229.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img229.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img229.tif,150
585,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1460.geojson,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit,wdata/AOI_2_Vegas_Roads_Train/PAN_8bit/PAN_AOI_2_Vegas_img1460.tif,wdata/AOI_2_Vegas_Roads_Train/PAN_mask,wdata/AOI_2_Vegas_Roads_Train/PAN_mask/PAN_AOI_2_Vegas_img1460.jpg,wdata/AOI_2_Vegas_Roads_Train/PAN/PAN_AOI_2_Vegas_img1460.tif,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1460.tif,150
