,width,height,channels,im_size,ctime,mtime,img_files,img_folders,img_subfolders
682,1300,1300,8,27050820,1518185587.6052048,1515304853.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img439.tif
683,1300,1300,8,27050820,1518185587.625205,1515304923.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img727.tif
684,1300,1300,8,27050820,1518185587.641205,1515304921.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img476.tif
685,1300,1300,8,27050820,1518185587.661205,1515304892.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img253.tif
686,1300,1300,8,27050820,1518185587.681205,1515304883.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img550.tif
687,1300,1300,8,27050820,1518185587.697205,1515304889.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img691.tif
688,1300,1300,8,27050820,1518185587.717205,1515304948.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img242.tif
689,1300,1300,8,27050820,1518185587.737205,1515304892.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img526.tif
690,1300,1300,8,27050820,1518185587.753205,1515304846.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img260.tif
691,1300,1300,8,27050820,1518185587.7732053,1515304885.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img137.tif
692,1300,1300,8,27050820,1518185587.7932053,1515304902.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1558.tif
693,1300,1300,8,27050820,1518185587.8092053,1515304889.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1163.tif
694,1300,1300,8,27050820,1518185587.8292053,1515304937.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img876.tif
695,1300,1300,8,27050820,1518185587.8452053,1515304879.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img231.tif
696,1300,1300,8,27050820,1518185587.8652053,1515304867.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1220.tif
697,1300,1300,8,27050820,1518185587.8852053,1515304916.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img215.tif
698,1300,1300,8,27050820,1518185587.9052055,1515304859.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img778.tif
699,1300,1300,8,27050820,1518185587.9252055,1515304904.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img562.tif
700,1300,1300,8,27050820,1518185587.9412055,1515304920.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1057.tif
701,1300,1300,8,27050820,1518185587.9692054,1515304911.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img856.tif
702,1300,1300,8,27050820,1518185587.9892056,1515304907.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1175.tif
703,1300,1300,8,27050820,1518185588.0092056,1515304944.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img140.tif
704,1300,1300,8,27050820,1518185588.0292056,1515304868.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1217.tif
705,1300,1300,8,27050820,1518185588.0452056,1515304874.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img419.tif
706,1300,1300,8,27050820,1518185588.0652056,1515304962.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1353.tif
707,1300,1300,8,27050820,1518185588.0812056,1515304904.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1624.tif
708,1300,1300,8,27050820,1518185588.1012056,1515304944.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1446.tif
709,1300,1300,8,27050820,1518185588.1172056,1515304957.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img127.tif
710,1300,1300,8,27050820,1518185588.1372058,1515304904.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img84.tif
711,1300,1300,8,27050820,1518185588.1572058,1515304969.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1478.tif
712,1300,1300,8,27050820,1518185588.1772058,1515304935.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img751.tif
713,1300,1300,8,27050820,1518185588.1932058,1515304921.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1471.tif
714,1300,1300,8,27050820,1518185588.2132058,1515304873.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1102.tif
715,1300,1300,8,27050820,1518185588.2332058,1515304918.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1459.tif
716,1300,1300,8,27050820,1518185588.2492058,1515304956.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1365.tif
717,1300,1300,8,27050820,1518185588.269206,1515304928.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img729.tif
718,1300,1300,8,27050820,1518185588.285206,1515304951.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img112.tif
719,1300,1300,8,27050820,1518185588.305206,1515304907.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1499.tif
720,1300,1300,8,27050820,1518185588.321206,1515304930.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1245.tif
721,1300,1300,8,27050820,1518185588.341206,1515304967.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1198.tif
722,1300,1300,8,27050820,1518185588.357206,1516940640.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1016.tif
723,1300,1300,8,27050820,1518185588.377206,1515304959.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1585.tif
724,1300,1300,8,27050820,1518185588.3932061,1515304926.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img97.tif
725,1300,1300,8,27050820,1518185588.413206,1515304959.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img236.tif
726,1300,1300,8,27050820,1518185588.4332063,1515304939.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img713.tif
727,1300,1300,8,27050820,1518185588.4492064,1515304857.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1143.tif
728,1300,1300,8,27050820,1518185588.4692063,1515304971.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1342.tif
729,1300,1300,8,27050820,1518185588.4852064,1515304898.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1429.tif
730,1300,1300,8,27050820,1518185588.5012064,1515304948.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img935.tif
731,1300,1300,8,27050820,1518185588.5212064,1515304938.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img826.tif
732,1300,1300,8,27050820,1518185588.5412064,1515304901.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img52.tif
733,1300,1300,8,27050820,1518185588.5572064,1515304846.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1046.tif
734,1300,1300,8,27050820,1518185588.5772064,1515304944.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img567.tif
735,1300,1300,8,27050820,1518185588.5972064,1515304852.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1276.tif
736,1300,1300,8,27050820,1518185589.021207,1515304865.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img21.tif
737,1300,1300,8,27050820,1518185589.0492072,1515304864.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1069.tif
738,1300,1300,8,27050820,1518185589.0772073,1515304955.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1451.tif
739,1300,1300,8,27050820,1518185589.1012073,1515304866.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1239.tif
740,1300,1300,8,27050820,1518185589.1212072,1515304960.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1509.tif
741,1300,1300,8,27050820,1518185589.1412072,1515304917.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1555.tif
742,1300,1300,8,27050820,1518185589.1612074,1515304898.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1387.tif
743,1300,1300,8,27050820,1518185589.1812074,1515304897.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img539.tif
744,1300,1300,8,27050820,1518185589.2012074,1515304968.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img854.tif
745,1300,1300,8,27050820,1518185589.2212074,1515304883.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img791.tif
746,1300,1300,8,27050820,1518185589.2372074,1515304965.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img773.tif
747,1300,1300,8,27050820,1518185589.2532074,1515304940.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img185.tif
748,1300,1300,8,27050820,1518185589.2732074,1515304893.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img647.tif
749,1300,1300,8,27050820,1518185589.573208,1515304933.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img981.tif
750,1300,1300,8,27050820,1518185589.613208,1515304861.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img860.tif
751,1300,1300,8,27050820,1518185589.649208,1515304876.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img938.tif
752,1300,1300,8,27050820,1518185589.6812081,1515304868.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img906.tif
753,1300,1300,8,27050820,1518185589.7092083,1515304883.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1246.tif
754,1300,1300,8,27050820,1518185589.7332082,1515304950.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img377.tif
755,1300,1300,8,27050820,1518185589.7532084,1515304944.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img23.tif
756,1300,1300,8,27050820,1518185589.7732084,1515304922.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1021.tif
757,1300,1300,8,27050820,1518185589.7932084,1515304951.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img170.tif
758,1300,1300,8,27050820,1518185590.101209,1515304855.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1621.tif
759,1300,1300,8,27050820,1518185590.1252089,1515304891.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1481.tif
760,1300,1300,8,27050820,1518185590.149209,1515304879.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1641.tif
761,1300,1300,8,27050820,1518185590.169209,1515304867.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img123.tif
762,1300,1300,8,27050820,1518185590.189209,1515304884.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img336.tif
763,1300,1300,8,27050820,1518185590.209209,1515304849.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img14.tif
764,1300,1300,8,27050820,1518185590.229209,1515304900.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1611.tif
765,1300,1300,8,27050820,1518185590.253209,1515304947.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1441.tif
766,1300,1300,8,27050820,1518185590.2692091,1515304913.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1537.tif
767,1300,1300,8,27050820,1518185591.1652105,1515304871.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img6.tif
768,1300,1300,8,27050820,1518185592.4252124,1515304874.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1452.tif
769,1300,1300,8,27050820,1518185593.413214,1516940635.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1005.tif
770,1300,1300,8,27050820,1518185595.2612169,1515304866.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img554.tif
771,1300,1300,8,27050820,1518185595.4052172,1515304961.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1437.tif
772,1300,1300,8,27050820,1518185595.4452171,1515304848.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1086.tif
773,1300,1300,8,27050820,1518185595.4812174,1515304879.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img959.tif
774,1300,1300,8,27050820,1518185595.5092173,1515304958.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img542.tif
775,1300,1300,8,27050820,1518185595.5372174,1515304946.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img942.tif
776,1300,1300,8,27050820,1518185595.5612173,1515304947.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img946.tif
777,1300,1300,8,27050820,1518185595.5852175,1515304885.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img774.tif
778,1300,1300,8,27050820,1518185595.6092174,1515304930.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img146.tif
779,1300,1300,8,27050820,1518185595.6292176,1515304879.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img226.tif
780,1300,1300,8,27050820,1518185595.6492176,1515304971.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img951.tif
781,1300,1300,8,27050820,1518185595.6692176,1515304912.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img180.tif
782,1300,1300,8,27050820,1518185595.6892176,1515304905.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1134.tif
783,1300,1300,8,27050820,1518185595.7092175,1515304859.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1153.tif
784,1300,1300,8,27050820,1518185595.7292178,1515304856.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1610.tif
785,1300,1300,8,27050820,1518185595.7492177,1515304959.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img329.tif
786,1300,1300,8,27050820,1518185595.7692177,1515304936.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img672.tif
787,1300,1300,8,27050820,1518185595.7892177,1515304970.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img281.tif
788,1300,1300,8,27050820,1518185595.8092177,1515304903.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1191.tif
789,1300,1300,8,27050820,1518185595.829218,1515304918.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img62.tif
790,1300,1300,8,27050820,1518185595.849218,1515304918.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img605.tif
791,1300,1300,8,27050820,1518185595.8692179,1515304913.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img966.tif
792,1300,1300,8,27050820,1518185595.8892179,1515304943.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img86.tif
793,1300,1300,8,27050820,1518185595.9092178,1515304851.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img181.tif
794,1300,1300,8,27050820,1518185595.929218,1515304866.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1056.tif
795,1300,1300,8,27050820,1518185595.945218,1515304936.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1572.tif
796,1300,1300,8,27050820,1518185595.969218,1515304920.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img756.tif
797,1300,1300,8,27050820,1518185595.989218,1515304871.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1242.tif
798,1300,1300,8,27050820,1518185596.0092182,1515304932.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1597.tif
799,1300,1300,8,27050820,1518185596.0252182,1515304909.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img58.tif
800,1300,1300,8,27050820,1518185596.0452182,1515304899.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img910.tif
801,1300,1300,8,27050820,1518185596.0652182,1515304946.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1053.tif
802,1300,1300,8,27050820,1518185596.0852182,1515304920.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img651.tif
803,1300,1300,8,27050820,1518185596.1052182,1515304941.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img755.tif
804,1300,1300,8,27050820,1518185596.1252184,1515304952.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1210.tif
805,1300,1300,8,27050820,1518185596.1452184,1515304955.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img348.tif
806,1300,1300,8,27050820,1518185596.1732183,1515304872.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img675.tif
807,1300,1300,8,27050820,1518185596.2092185,1515304845.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1361.tif
808,1300,1300,8,27050820,1518185596.2412186,1515304877.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1094.tif
809,1300,1300,8,27050820,1518185596.2772186,1515304949.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img620.tif
810,1300,1300,8,27050820,1518185596.3092186,1515304940.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1233.tif
811,1300,1300,8,27050820,1518185596.3332186,1515304908.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1320.tif
812,1300,1300,8,27050820,1518185596.3572187,1515304914.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img590.tif
813,1300,1300,8,27050820,1518185596.3852186,1515304919.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img9.tif
814,1300,1300,8,27050820,1518185596.4172187,1515304915.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img338.tif
815,1300,1300,8,27050820,1518185596.4412189,1515304855.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1133.tif
816,1300,1300,8,27050820,1518185596.4612188,1515304966.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img569.tif
817,1300,1300,8,27050820,1518185596.4812188,1515304925.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img585.tif
818,1300,1300,8,27050820,1518185596.4972188,1515304901.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img992.tif
819,1300,1300,8,27050820,1518185596.5172188,1515304890.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img662.tif
820,1300,1300,8,27050820,1518185596.5332189,1515304951.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img914.tif
821,1300,1300,8,27050820,1518185596.549219,1515304969.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img24.tif
822,1300,1300,8,27050820,1518185596.5692189,1515304873.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img67.tif
823,1300,1300,8,27050820,1518185596.585219,1515304963.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img18.tif
824,1300,1300,8,27050820,1518185596.6052191,1515304894.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1157.tif
825,1300,1300,8,27050820,1518185596.625219,1515304896.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1601.tif
826,1300,1300,8,27050820,1518185596.645219,1515304954.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1428.tif
827,1300,1300,8,27050820,1518185596.6612191,1515304963.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img393.tif
828,1300,1300,8,27050820,1518185596.681219,1515304861.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1278.tif
829,1300,1300,8,27050820,1518185596.6972191,1516940638.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1009.tif
830,1300,1300,8,27050820,1518185596.717219,1515304887.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img469.tif
831,1300,1300,8,27050820,1518185596.7372193,1515304883.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img484.tif
832,1300,1300,8,27050820,1518185596.7532194,1515304884.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img822.tif
833,1300,1300,8,27050820,1518185596.7732193,1515304863.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img1375.tif
834,1300,1300,8,27050820,1518185596.7892194,1515304851.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img564.tif
835,1300,1300,8,27050820,1518185596.8092194,1515304854.0,AOI_2_Vegas_Roads_Test_Public,MUL-PanSharpen,MUL-PanSharpen_AOI_2_Vegas_img187.tif
